,id,full_name
3933,78132,Craig Shelton
3934,78133,Lonnie Shelton
3935,203129,Tornike Shengelia
3936,1641767,Ben Sheppard
3937,1852,Jeff Sheppard
3938,78135,Steve Sheppard
3939,78136,Edmund Sherod
3940,78653,Charlie Shipp
3941,2321,Paul Shirley
3942,78138,Gene Short
3943,78139,Purvis Short
3944,78140,Dexter Shouse
3945,78141,Dick Shrider
3946,78142,Gene Shue
3947,78143,John Shumate
3948,202697,Iman Shumpert
3949,203144,Alexey Shved
3950,1627783,Pascal Siakam
3951,1626296,Jordan Sibert
3952,78144,Sam Sibert
3953,78145,Mark Sibley
3954,78146,Jerry Sichting
3955,78147,Larry Siegfried
3956,78148,Ralph Siewert
3957,78149,Jack Sikma
3958,78150,James Silas
3959,78151,Paul Silas
3960,202918,Xavier Silas
3961,202081,Garret Siler
3962,78152,Mike Silliman
3963,1629735,Chris Silva
3964,101134,Wayne Simien
3965,1627732,Ben Simmons
3966,2250,Bobby Simmons
3967,200759,Cedric Simmons
3968,78153,Connie Simmons
3969,78154,Johnny Simmons
3970,203613,Jonathon Simmons
3971,1628424,Kobi Simmons
3972,1489,Lionel Simmons
3973,1750,Miles Simon
3974,1630250,Marko Simonovic
3975,1629014,Anfernee Simons
3976,54,Dickey Simpkins
3977,202067,Diamon Simpson
3978,78157,Ralph Simpson
3979,1630285,Zavier Simpson
3980,1591,Alvin Sims
3981,78160,Bob Sims
3982,201235,Courtney Sims
3983,78159,Doug Sims
3984,203156,Henry Sims
3985,1630579,Jericho Sims
3986,78161,Scott Sims
3987,202713,Kyle Singler
3988,201606,Sean Singletary
3989,202698,Chris Singleton
3990,101189,James Singleton
3991,78162,Mckinley Singleton
3992,78163,Zeke Sinicola
3993,1629686,Deividas Sirvydis
3994,78164,Charlie Sitton
3995,203491,Peyton Siva
3996,101,Scott Skiles
3997,78167,Al Skinner
3998,1730,Brian Skinner
3999,78168,Talvin Skinner
4000,78169,Whitey Skoog
4001,78170,Jeff Slade
4002,1073,Reggie Slater
4003,78171,Jim Slaughter
4004,78172,Jose Slaughter
4005,1641771,Jalen Slawson
4006,2447,Tamar Slay
4007,202388,Donald Sloan
4008,78173,Jerry Sloan
4009,101166,Uros Slokar
4010,78174,Tom Sluby
4011,1629346,Alen Smailagic
4012,1630606,Javonte Smart
4013,78175,Keith Smart
4014,203935,Marcus Smart
4015,78176,Belus Smawley
4016,78177,Jack Smiley
4017,78178,Adrian Smith
4018,78207,Bill Smith
4019,78209,Bill Smith
4020,78202,Bingo Smith
4021,78203,Bobby Smith
4022,293,Charles Smith
4023,1520,Charles Smith
4024,78179,Charles Smith
4025,1814,Chris Smith
4026,203147,Chris Smith
4027,78181,Clinton Smith
4028,200783,Craig Smith
4029,78182,Deb Smith
4030,78183,Derek Smith
4031,78184,Don Smith
4032,78185,Donald Smith
4033,2764,Donta Smith
4034,475,Doug Smith
4035,1630696,Dru Smith
4036,78187,Ed Smith
4037,78188,Elmore Smith
4038,78189,Garfield Smith
4039,78190,Greg Smith
4040,202962,Greg Smith
4041,202397,Ish Smith
4042,2747,JR Smith
4043,2074,Jabari Smith
4044,1630188,Jalen Smith
4045,201160,Jason Smith
4046,202536,Jerry Smith
4047,78191,Jim Smith
4048,693,Joe Smith
4049,2746,Josh Smith
4050,78192,Keith Smith
4051,181,Kenny Smith
4052,78194,Labradford Smith
4053,78195,Larry Smith
4054,1910,Leon Smith
4055,63,Michael Smith
4056,78197,Michael Smith
4057,2065,Mike Smith
4058,202701,Nolan Smith
4059,78198,Otis Smith
4060,78199,Phil Smith
4061,78200,Randy Smith
4062,78201,Reggie Smith
4063,78204,Robert Smith
4064,203893,Russ Smith
4065,78205,Sammy Smith
4066,120,Steven Smith
4067,200848,Steven Smith
4068,1478,Stevin Smith
4069,1631173,Terquavion Smith
4070,2604,Theron Smith
4071,380,Tony Smith
4072,78208,Willie Smith
4073,1629015,Zhaire Smith
4074,1628372,Dennis Smith Jr.
4075,1631095,Jabari Smith Jr.
4076,1641733,Nick Smith Jr.
4077,22,Rik Smits
4078,1091,Mike Smrek
4079,78212,Joe Smyth
4080,1630270,Xavier Sneed
4081,203503,Tony Snell
4082,727,Eric Snow
4083,78213,Dick Snyder
4084,2745,Kirk Snyder
4085,78214,George Sobek
4086,78215,Ricky Sobers
4087,78216,Ron Sobie
4088,1631110,Jeremy Sochan
4089,78217,Mike Sojourner
4090,2226,Will Solomon
4091,78219,Willie Somerset
4092,2443,Darius Songaila
4093,78220,Dave Sorenson
4094,203480,James Southerland
4095,78221,Gino Sovran
4096,2776,Pape Sow
4097,1629034,Ray Spalding
4098,78222,Jim Spanarkel
4099,2779,Vassilis Spanoulis
4100,78223,Guy Sparrow
4101,600009,Rory Sparrow
4102,78225,Odie Spears
4103,78226,Art Spector
4104,201578,Marreese Speights
4105,1629016,Omari Spellman
4106,78227,Andre Spencer
4107,771,Elmore Spencer
4108,280,Felton Spencer
4109,78230,Lou Spicer
4110,78231,Craig Spitzer
4111,201168,Tiago Splitter
4112,78232,Art Spoelstra
4113,84,Latrell Sprewell
4114,78233,Larry Spriggs
4115,1630531,Jaden Springer
4116,78234,Jim Springer
4117,78235,Jim Spruill
4118,1756,Ryan Stack
4119,711,Jerry Stackhouse
4120,78237,Kevin Stacom
4121,78238,Dave Stallworth
4122,78239,Isaac Stallworth
4123,78240,Ed Stanczak
4124,1630199,Cassius Stanley
4125,78241,Terence Stansbury
4126,317,John Starks
4127,78243,Keith Starr
4128,203917,Nik Stauskas
4129,78244,Larry Staverman
4130,78245,Larry Steele
4131,1099,Matt Steigenga
4132,1735,Vladimir Stepania
4133,203474,DJ Stephens
4134,78247,Everette Stephens
4135,78249,Jack Stephens
4136,1086,Joe Stephens
4137,202362,Lance Stephenson
4138,1627293,Alex Stepheson
4139,78250,Brook Steppe
4140,78251,Barry Stevens
4141,1630205,Lamar Stevens
4142,78252,Wayne Stevens
4143,2052,DeShawn Stevenson
4144,1630597,DJ Stewart
4145,78253,Dennis Stewart
4146,1630191,Isaiah Stewart
4147,1529,Kebu Stewart
4148,1125,Larry Stewart
4149,1565,Michael Stewart
4150,78256,Norm Stewart
4151,201880,Greg Stiemsma
4152,78257,Steve Stipanovich
4153,179,Bryant Stith
4154,78259,Sam Stith
4155,78260,Tom Stith
4156,78261,Alex Stivrins
4157,204065,David Stockton
4158,304,John Stockton
4159,978,Peja Stojakovic
4160,1055,Ed Stokes
4161,78264,Greg Stokes
4162,203950,Jarnell Stokes
4163,600016,Maurice Stokes
4164,78266,Art Stolkey
4165,1627754,Diamond Stone
4166,202933,Julyan Stone
4167,2852,Awvee Storey
4168,757,Damon Stoudamire
4169,101136,Salim Stoudamire
4170,2405,Amar'e Stoudemire
4171,78267,Paul Stovall
4172,201199,DJ Strawberry
4173,78268,Joe Strawder
4174,1631124,Julian Strawther
4175,78269,Bill Stricker
4176,1065,Erick Strickland
4177,1110,Mark Strickland
4178,393,Rod Strickland
4179,78270,Roger Strickland
4180,78271,John Stroeder
4181,400,Derek Strong
4182,78273,Lamont Strothers
4183,78274,John Stroud
4184,1629622,Max Strus
4185,201155,Rodney Stuckey
4186,78275,Gene Stump
4187,78276,Stan Stutz
4188,1630591,Jalen Suggs
4189,78277,Gary Suiter
4190,203096,Jared Sullinger
4191,201969,DaJuan Summers
4192,1628410,Edmond Sumner
4193,78654,Barry Sumpter
4194,201180,Sun Yue
4195,78278,Don Sunderlage
4196,1743,Bruno Sundov
4197,78279,Jon Sundvold
4198,682,Bob Sura
4199,78280,Dick Surhoff
4200,78281,Dane Suttle
4201,357,Greg Sutton
4202,78283,Bennie Swain
4203,1628403,Caleb Swanigan
4204,78284,Norm Swanson
4205,78285,Dan Swartz
4206,2552,Michael Sweetney
4207,1631306,Cole Swider
4208,2741,Robert Swift
4209,2031,Stromile Swift
4210,78286,Aaron Swinson
4211,1628591,Craig Sword
4212,202377,Pape Sy
4213,78287,Wallace Sydnor
4214,1626208,Keifer Sykes
4215,1132,Larry Sykes
4216,1136,Brett Szabo
4217,1887,Wally Szczerbiak
4218,440,Zan Tabak
4219,2657,Yuta Tabuse
4220,101147,Chris Taft
4221,78291,Sid Tannenbaum
4222,1434,Dragan Tarlac
4223,78293,Roy Tarpley
4224,1630256,Jae'Sean Tate
4225,78294,Earl Tatum
4226,1628369,Jayson Tatum
4227,204002,Edy Tavares
4228,78295,Anthony Taylor
4229,78296,Brian Taylor
4230,101182,Donell Taylor
4231,78298,Fred Taylor
4232,1627819,Isaiah Taylor
4233,78297,Jay Taylor
4234,78299,Jeff Taylor
4235,203106,Jeffery Taylor
4236,201966,Jermaine Taylor
4237,1511,Johnny Taylor
4238,78301,Leonard Taylor
4239,1508,Maurice Taylor
4240,201446,Mike Taylor
4241,78302,Roland Taylor
4242,1630678,Terry Taylor
4243,203116,Tyshawn Taylor
4244,78303,Vince Taylor
4245,78304,Terry Teagle
4246,201952,Jeff Teague
4247,203104,Marquis Teague
4248,203141,Mirza Teletovic
4249,2742,Sebastian Telfair
4250,202066,Garrett Temple
4251,1628462,Milos Teodosic
4252,78305,Ira Terrell
4253,1629123,Jared Terrell
4254,78307,Carlos Terry
4255,78306,Chuck Terry
4256,78308,Claude Terry
4257,1631207,Dalen Terry
4258,1629150,Emanuel Terry
4259,1891,Jason Terry
4260,1630179,Tyrell Terry
4261,1630257,Jon Teske
4262,201934,Hasheem Thabeet
4263,78309,Tom Thacker
4264,1628464,Daniel Theis
4265,78310,Reggie Theus
4266,78311,Peter Thibeaux
4267,78312,Bill Thieben
4268,78313,Justus Thigpen
4269,78314,David Thirdkill
4270,203519,Adonis Thomas
4271,2873,Billy Thomas
4272,1630271,Brodric Thomas
4273,1630560,Cam Thomas
4274,1063,Carl Thomas
4275,78316,Charles Thomas
4276,2041,Etan Thomas
4277,78317,Irving Thomas
4278,202738,Isaiah Thomas
4279,78318,Isiah Thomas
4280,1975,Jamel Thomas
4281,2839,James Thomas
4282,78320,Jim Thomas
4283,78321,Joe Thomas
4284,1519,John Thomas
4285,1903,Kenny Thomas
4286,1629017,Khyri Thomas
4287,703,Kurt Thomas
4288,202498,Lance Thomas
4289,202952,Malcolm Thomas
4290,1629744,Matt Thomas
4291,78322,Terry Thomas
4292,1501,Tim Thomas
4293,200748,Tyrus Thomas
4294,202717,Trey Thompkins
4295,1641708,Amen Thompson
4296,1641709,Ausar Thompson
4297,78323,Bernard Thompson
4298,1631,Billy Thompson
4299,240,Brooks Thompson
4300,78325,Corny Thompson
4301,78326,David Thompson
4302,101159,Dijon Thompson
4303,78327,George Thompson
4304,203138,Hollis Thompson
4305,201574,Jason Thompson
4306,78328,John Thompson
4307,78329,Kevin Thompson
4308,202691,Klay Thompson
4309,78,LaSalle Thompson
4310,78331,Mychal Thompson
4311,202814,Mychel Thompson
4312,78332,Paul Thompson
4313,78333,Stephen Thompson
4314,202684,Tristan Thompson
4315,1630550,JT Thor
4316,78335,Rod Thorn
4317,201154,Al Thornton
4318,738,Bob Thornton
4319,201977,Marcus Thornton
4320,1628414,Sindarius Thornwell
4321,901,Otis Thorpe
4322,9,Sedale Threatt
4323,600001,Nate Thurmond
4324,78340,Mel Thurston
4325,1629680,Matisse Thybulle
4326,78341,Howard Tidrick
4327,78342,Dan Tieman
4328,1629681,Killian Tillie
4329,78343,Darren Tillis
4330,1630214,Xavier Tillman
4331,78344,Jack Tingle
4332,2224,Jamaal Tinsley
4333,47,Wayman Tisdale
4334,1627861,Mike Tobey
4335,1630225,Isaiah Todd
4336,78346,Marko Todorovich
4337,78348,Ray Tolbert
4338,78347,Tom Tolbert
4339,201229,Anthony Tolliver
4340,78349,Dean Tolson
4341,78350,Rudy Tomjanovich
4342,78351,Andrew Toney
4343,78352,Sedric Toney
4344,78353,Andy Tonkovich
4345,342,Andy Toolson
4346,78355,Jack Toomay
4347,78356,Bernard Toone
4348,1631210,Jacob Toppin
4349,1630167,Obi Toppin
4350,78357,Irv Torgoff
4351,78358,Gene Tormohlen
4352,2351,Oscar Torres
4353,1629308,Juan Toscano-Anderson
4354,78359,Bill Tosheff
4355,78360,Bob Tough
4356,1626253,Axel Toupane
4357,78361,Monte Towe
4358,700,Keith Tower
4359,78363,William Towery
4360,78364,Linton Townes
4361,1626157,Karl-Anthony Towns
4362,78365,Raymond Townsend
4363,78366,George Trapp
4364,78367,John Trapp
4365,1714,Robert Traylor
4366,718,Gary Trent
4367,1629018,Gary Trent Jr.
4368,2244,Jeff Trepagnier
4369,78651,John Tresvant
4370,1629019,Allonzo Trier
4371,78368,Dick Triptow
4372,78369,Kelly Tripucka
4373,2456,Cezary Trybanski
4374,2054,Jake Tsakalidis
4375,78370,John Tschogl
4376,1631131,Oscar Tshiebwe
4377,78371,Lou Tsioropoulos
4378,2401,Nikoloz Tskitishvili
4379,78372,Al Tucker
4380,201169,Alando Tucker
4381,141,Anthony Tucker
4382,78374,Jim Tucker
4383,200782,P.J. Tucker
4384,1629730,Rayjon Tucker
4385,78375,Trent Tucker
4386,101142,Ronny Turiaf
4387,1726,Mirsad Turkcan
4388,2045,Hedo Turkoglu
4389,78377,Andre Turner
4390,78385,Bill Turner
4391,78378,Elston Turner
4392,202323,Evan Turner
4393,78379,Henry Turner
4394,78380,Jack Turner
4395,78382,Jack Turner
4396,78381,Jeff Turner
4397,1819,John Turner
4398,1626167,Myles Turner
4399,1943,Wayne Turner
4400,78386,Mel Turpin
4401,78387,Dave Twardzik
4402,78388,Jack Twyman
4403,189,B.J. Tyler
4404,202719,Jeremy Tyler
4405,78390,Terry Tyler
4406,78391,Charlie Tyra
4407,1641816,Hunter Tyson
4408,202775,Edwin Ubiles
4409,202327,Ekpe Udoh
4410,2137,Ime Udoka
4411,2757,Beno Udrih
4412,101146,Roko Ukic
4413,1627755,Tyler Ulis
4414,1630649,Stanley Umude
4415,78392,Wes Unseld
4416,78393,Hal Uplinger
4417,78394,Kelvin Upshaw
4418,1627784,Jarrod Uthoff
4419,202386,Ben Uzoh
4420,201987,Robert Vaden
4421,202685,Jonas Valanciunas
4422,78395,Darnell Valentine
4423,1627756,Denzel Valentine
4424,78396,Ron Valentine
4425,78397,John Vallely
4426,78398,Dick Van Arsdale
4427,78399,Tom Van Arsdale
4428,78401,Butch Van Breda Kolff
4429,78400,Jan Van Breda Kolff
4430,89,Nick Van Exel
4431,1496,Keith Van Horn
4432,78406,Norm Van Lier
4433,1627832,Fred VanVleet
4434,78402,Gene Vance
4435,78403,Log Vander Velden
4436,1629020,Jarred Vanderbilt
4437,78405,Ernie Vandeweghe
4438,78404,Kiki Vandeweghe
4439,78407,Nick Vanos
4440,2128,David Vanterpool
4441,2237,Ratko Varda
4442,2760,Anderson Varejao
4443,202363,Jarvis Varnado
4444,202349,Greivis Vasquez
4445,1630170,Devin Vassell
4446,78409,Charles Vaughn
4447,710,David Vaughn
4448,1521,Jacque Vaughn
4449,1626173,Rashad Vaughn
4450,78411,Virgil Vaughn
4451,919,Loy Vaught
4452,78413,Bob Verga
4453,78414,Peter Verhoeven
4454,202686,Jan Vesely
4455,78415,Gundars Vetra
4456,1628426,Sasha Vezenkov
4457,78416,Joao Vianna
4458,1630492,Luca Vildoza
4459,101111,Charlie Villanueva
4460,1629216,Gabe Vincent
4461,78418,Jay Vincent
4462,78417,Sam Vincent
4463,200790,Marcus Vinicius
4464,1844,Fred Vinson
4465,78419,Gary Voce
4466,78420,Floyd Volker
4467,78421,Alexander Volkov
4468,78422,Whitey Von Nieda
4469,203943,Noah Vonleh
4470,2063,Jake Voskuhl
4471,78423,Danny Vranes
4472,2582,Slavko Vranes
4473,1037,Stojko Vrankovic
4474,78425,Brett Vroman
4475,2761,Jackson Vroman
4476,202696,Nikola Vucevic
4477,2756,Sasha Vujacic
4478,1629731,Dean Wade
4479,2548,Dwyane Wade
4480,78426,Mark Wade
4481,101144,Von Wafer
4482,78427,Clint Wager
4483,2402,Dajuan Wagner
4484,78428,Danny Wagner
4485,1630532,Franz Wagner
4486,78429,Milt Wagner
4487,1629021,Moritz Wagner
4488,1630688,Ish Wainright
4489,203079,Dion Waiters
4490,78430,Granville Waiters
4491,78431,Andre Wakefield
4492,78432,Neal Walk
4493,78433,Andy Walker
4494,952,Antoine Walker
4495,78434,Brady Walker
4496,78435,Chet Walker
4497,78437,Darrell Walker
4498,78436,Foots Walker
4499,201611,Henry Walker
4500,78438,Horace Walker
4501,1631133,Jabari Walker
4502,1641716,Jarace Walker
4503,78439,Jimmy Walker
4504,202689,Kemba Walker
4505,78440,Kenny Walker
4506,1630640,MJ Walker
4507,78441,Phil Walker
4508,955,Samaki Walker
4509,78442,Wally Walker
4510,1629022,Lonnie Walker IV
4511,202322,John Wall
4512,1112,Ben Wallace
4513,1641717,Cason Wallace
4514,2222,Gerald Wallace
4515,961,John Wallace
4516,78443,Michael Wallace
4517,739,Rasheed Wallace
4518,1627820,Tyrone Wallace
4519,78444,Dwight Waller
4520,78445,Jamie Waller
4521,78446,Jim Walsh
4522,1641775,Jordan Walsh
4523,101190,Matt Walsh
4524,777,Rex Walters
4525,78447,Paul Walther
4526,78448,Rabbit Walthour
4527,78450,Bill Walton
4528,78449,Lloyd Walton
4529,2575,Luke Walton
4530,1628476,Derrick Walton Jr.
4531,202954,Brad Wanamaker
4532,78453,Bobby Wanzer
4533,78454,Perry Warbington
4534,369,Charlie Ward
4535,78455,Gerry Ward
4536,78456,Henry Ward
4537,203810,Casper Ware
4538,78457,Jim Ware
4539,78458,Ben Warley
4540,78459,Bob Warlick
4541,78460,Cornell Warner
4542,1627866,Jameel Warney
4543,78461,Johnny Warren
4544,203933,T.J. Warren
4545,202378,Willie Warren
4546,78462,Bryan Warrick
4547,101124,Hakim Warrick
4548,78463,Chris Washburn
4549,1627395,Julian Washburn
4550,78469,Bobby Washington
4551,200827,Darius Washington
4552,78464,Duane Washington
4553,78465,Dwayne Washington
4554,1540,Eric Washington
4555,78466,Jim Washington
4556,78467,Kermit Washington
4557,1629023,P.J. Washington
4558,78468,Richard Washington
4559,78470,Stan Washington
4560,78471,Wilson Washington
4561,1630613,Duane Washington Jr.
4562,1631102,TyTy Washington Jr.
4563,1629139,Yuta Watanabe
4564,1629682,Tremont Waters
4565,1630322,Lindy Waters III
4566,1630570,Trendon Watford
4567,201208,Darryl Watkins
4568,201228,C.J. Watson
4569,2248,Earl Watson
4570,320,Jamie Watson
4571,1628778,Paul Watson
4572,1631212,Peyton Watson
4573,78474,Ron Watts
4574,78473,Slick Watts
4575,203146,Maalik Wayns
4576,204033,David Wear
4577,204037,Travis Wear
4578,221,Clar. Weatherspoon
4579,78475,Nick Weatherspoon
4580,1629683,Quinndary Weatherspoon
4581,201602,Kyle Weaver
4582,78477,Jeff Webb
4583,78478,Marcus Webb
4584,892,Spud Webb
4585,1627821,James Webb III
4586,185,Chris Webber
4587,1627362,Briante Weber
4588,78479,Forest Weber
4589,1067,Jeff Webster
4590,101110,Martell Webster
4591,78481,Marvin Webster
4592,78482,Scott Wedman
4593,201603,Sonny Weems
4594,78483,Dick Wehr
4595,78484,Brant Weidner
4596,78485,Bob Weiss
4597,78486,Rick Weitzman
4598,1719,Bonzi Wells
4599,1528,Bubba Wells
4600,78488,Owen Wells
4601,78489,Ralph Wells
4602,1846,Chris Welp
4603,2412,Jiri Welsch
4604,1629118,Thomas Welsh
4605,1641705,Victor Wembanyama
4606,82,Bill Wennington
4607,78492,Matt Wenstrom
4608,438,Robert Werdann
4609,78494,Ray Wertis
4610,1631104,Blake Wesley
4611,133,David Wesley
4612,78495,Walt Wesley
4613,2561,David West
4614,2753,Delonte West
4615,28,Doug West
4616,78497,Jerry West
4617,201238,Mario West
4618,770,Mark West
4619,78499,Roland West
4620,201566,Russell Westbrook
4621,78500,Paul Westphal
4622,78501,John Wetzel
4623,101156,Robert Whaley
4624,941,Ennis Whatley
4625,1545,DeJuan Wheat
4626,78504,Clinton Wheeler
4627,1755,Tyson Wheeler
4628,78506,Lucian Whitaker
4629,1629632,Coby White
4630,201591,DJ White
4631,1628401,Derrick White
4632,78507,Eric White
4633,78508,Herb White
4634,78509,Hubie White
4635,1631298,Jack White
4636,1751,Jahidi White
4637,200778,James White
4638,78510,Jojo White
4639,1627855,Okaro White
4640,1839,Randy White
4641,2206,Rodney White
4642,78512,Rory White
4643,203091,Royce White
4644,78513,Rudy White
4645,202358,Terrico White
4646,78514,Tony White
4647,78515,Willie White
4648,1628510,Andrew White III
4649,1641727,Dariq Whitehead
4650,1627785,Isaiah Whitehead
4651,78516,Jerome Whitehead
4652,1126,Donald Whiteside
4653,202355,Hassan Whiteside
4654,730,Dwayne Whitfield
4655,1641715,Cam Whitmore
4656,78519,Charles Whitney
4657,43,Chris Whitney
4658,204222,Greg Whittington
4659,203963,Shayne Whittington
4660,78520,Sidney Wicks
4661,78521,Murray Wier
4662,78522,Bob Wiesenhahn
4663,1630580,Joe Wieskamp
4664,1630598,Aaron Wiggins
4665,203952,Andrew Wiggins
4666,78523,Mitchell Wiggins
4667,1629623,Lindell Wigginton
4668,78524,Ken Wilburn
4669,203912,C.J. Wilcox
4670,2404,Chris Wilcox
4671,78525,D.C. Wilcutt
4672,78526,Gene Wiley
4673,1628451,Jacob Wiley
4674,78527,Michael Wiley
4675,78528,Morlon Wiley
4676,78529,Win Wilfong
4677,78530,Lenny Wilkens
4678,78531,Bob Wilkerson
4679,78532,Jamaal Wilkes
4680,78533,James Wilkes
4681,2863,Damien Wilkins
4682,1122,Dominique Wilkins
4683,78534,Eddielee Wilkins
4684,786,Gerald Wilkins
4685,78537,Jeff Wilkins
4686,78538,Dale Wilkinson
4687,2366,Mike Wilks
4688,1425,Aaron Williams
4689,1626210,Alan Williams
4690,1631214,Alondes Williams
4691,1541,Alvin Williams
4692,78539,Arthur Williams
4693,78540,Bernie Williams
4694,78564,Bob Williams
4695,1585,Brandon Williams
4696,1630314,Brandon Williams
4697,433,Buck Williams
4698,203710,C.J. Williams
4699,78547,Chuck Williams
4700,78541,Chuckie Williams
4701,78543,Cliff Williams
4702,101258,Corey Williams
4703,101114,Deron Williams
4704,202682,Derrick Williams
4705,78545,Don Williams
4706,1631495,Donovan Williams
4707,78546,Earl Williams
4708,202343,Elliot Williams
4709,677,Eric Williams
4710,2421,Frank Williams
4711,78548,Freeman Williams
4712,1629684,Grant Williams
4713,78549,Gus Williams
4714,78550,Guy Williams
4715,1006,Herb Williams
4716,73,Hot Rod Williams
4717,1631114,Jalen Williams
4718,1715,Jason Williams
4719,101214,Jawad Williams
4720,2398,Jay Williams
4721,1631119,Jaylin Williams
4722,420,Jayson Williams
4723,966,Jerome Williams
4724,78554,John Williams
4725,1629140,Johnathan Williams
4726,202716,Jordan Williams
4727,200818,Justin Williams
4728,78555,Kenny Williams
4729,1629026,Kenrich Williams
4730,78556,Kevin Williams
4731,31,Lorenzo Williams
4732,101150,Lou Williams
4733,200766,Marcus Williams
4734,201173,Marcus Williams
4735,1631109,Mark Williams
4736,101107,Marvin Williams
4737,52,Micheal Williams
4738,78558,Mike Williams
4739,78560,Milt Williams
4740,2590,Mo Williams
4741,42,Monty Williams
4742,78561,Nate Williams
4743,1631466,Nate Williams
4744,1630172,Patrick Williams
4745,78566,Pete Williams
4746,78571,Ray Williams
4747,199,Reggie Williams
4748,202130,Reggie Williams
4749,78563,Rickey Williams
4750,78565,Rob Williams
4751,78567,Ron Williams
4752,78568,Sam Williams
4753,78569,Samuel Williams
4754,281,Scott Williams
4755,201157,Sean Williams
4756,1742,Shammond Williams
4757,200761,Shawne Williams
4758,200749,Shelden Williams
4759,78570,Sly Williams
4760,201944,Terrence Williams
4761,1576,Travis Williams
4762,1627786,Troy Williams
4763,1005,Walt Williams
4764,78573,Ward Williams
4765,78574,Willie Williams
4766,1630533,Ziaire Williams
4767,1629057,Robert Williams III
4768,1628475,Matt Williams Jr.
4769,1631246,Vince Williams Jr.
4770,1628430,Nigel Williams-Goss
4771,722,Corliss Williamson
4772,78575,John Williamson
4773,1629627,Zion Williamson
4774,788,Kevin Willis
4775,78577,Bill Willoughby
4776,2000,Dedric Willoughby
4777,78586,Bob Wilson
4778,78585,Bobby Wilson
4779,1628391,D.J. Wilson
4780,78579,George Wilson
4781,78580,Isaiah Wilson
4782,1630592,Jalen Wilson
4783,203966,Jamil Wilson
4784,78581,Mike Wilson
4785,78582,Nikita Wilson
4786,78578,Othell Wilson
4787,78583,Rick Wilson
4788,78584,Ricky Wilson
4789,78587,Thomas Wilson
4790,1027,Trevor Wilson
4791,1627787,Kyle Wiltjer
4792,78589,Kennard Winchester
4793,78590,Tony Windis
4794,1629685,Dylan Windler
4795,78591,John Windsor
4796,78592,Lee Winfield
4797,766,David Wingate
4798,112,Dontonio Wingfield
4799,78596,Harthorne Wingo
4800,78597,Marv Winkler
4801,1626159,Justise Winslow
4802,1984,Rickie Winslow
4803,1630216,Cassius Winston
4804,1868,Trevor Winter
4805,78600,Brian Winters
4806,78601,Voise Winters
4807,78602,Willie Wise
4808,1630164,James Wiseman
4809,203481,Jeff Withey
4810,78603,Luke Witte
4811,1456,Randy Wittman
4812,78605,Garry Witts
4813,78606,Dave Wohl
4814,341,Joe Wolf
4815,2106,Ruben Wolkowyski
4816,203489,Nate Wolters
4817,1631209,Isaiah Wong
4818,78610,Al Wood
4819,78612,Bob Wood
4820,1626174,Christian Wood
4821,116,David Wood
4822,78609,Howard Wood
4823,78611,Leon Wood
4824,1630218,Robert Woodard II
4825,2254,Loren Woods
4826,2417,Qyntel Woods
4827,1010,Randy Woods
4828,78614,Mike Woodson
4829,78615,Orlando Woolridge
4830,1629624,Kenny Wooten
4831,906,Haywoode Workman
4832,78616,Mark Workman
4833,78617,Tom Workman
4834,1897,Metta World Peace
4835,78618,Sam Worthen
4836,1460,James Worthy
4837,101120,Antoine Wright
4838,101152,Bracey Wright
4839,78620,Brad Wright
4840,201148,Brandan Wright
4841,202874,Chris Wright
4842,203203,Chris Wright
4843,1626153,Delon Wright
4844,2748,Dorell Wright
4845,78621,Howard Wright
4846,78622,Joby Wright
4847,201153,Julian Wright
4848,78623,Larry Wright
4849,953,Lorenzen Wright
4850,1007,Luther Wright
4851,1630589,Moses Wright
4852,412,Sharone Wright
4853,1630593,McKinley Wright IV
4854,1629625,Justin Wright-Foreman
4855,203100,Tony Wroten
4856,78627,A.J. Wynder
4857,1627824,Guerschon Yabusele
4858,2397,Yao Ming
4859,2428,Vincent Yarbrough
4860,78628,George Yardley
4861,78629,Barry Yates
4862,78630,Wayne Yates
4863,78631,Charlie Yelverton
4864,201146,Yi Jianlian
4865,78632,Rich Yonakor
4866,1628221,Gabe York
4867,78633,Danny Young
4868,203923,James Young
4869,1626202,Joe Young
4870,1748,Korleone Young
4871,78634,Michael Young
4872,201156,Nick Young
4873,78635,Perry Young
4874,201970,Sam Young
4875,201152,Thaddeus Young
4876,1937,Tim Young
4877,1629027,Trae Young
4878,1630209,Omer Yurtseven
4879,78638,Max Zaslofsky
4880,78639,Robert Zawoluk
4881,203469,Cody Zeller
4882,78640,Dave Zeller
4883,78641,Gary Zeller
4884,78642,Hank Zeller
4885,202545,Luke Zeller
4886,203092,Tyler Zeller
4887,78643,Tony Zeno
4888,78644,Phil Zevenbergen
4889,1917,Wang Zhi-zhi
4890,1627753,Zhou Qi
4891,678,George Zidek
4892,2583,Derrick Zimmerman
4893,1627757,Stephen Zimmerman
4894,1627835,Paul Zipser
4895,1627790,Ante Zizic
4896,78647,Jim Zoet
4897,78648,Bill Zopf
4898,1627826,Ivica Zubac
4899,78650,Matt Zunic
